species	family	node	filtered_hits	short
E.maximus_Y	Mir-455	Vertebrata	1	E.maximus_Y
E.maximus_Y	Mir-459	Vertebrata	1	E.maximus_Y
E.maximus_Y	Mir-486	Eutheria	1	E.maximus_Y
E.maximus_Y	Mir-488	Eutheria	1	E.maximus_Y
E.maximus_Y	Mir-489	Osteichthyes	1	E.maximus_Y
E.maximus_Y	Mir-490	Amniota	1	E.maximus_Y
E.maximus_Y	Mir-499	Vertebrata	1	E.maximus_Y
E.maximus_Y	Mir-505	Eutheria	1	E.maximus_Y
E.maximus_Y	Mir-506	Eutheria	13	E.maximus_Y
E.maximus_Y	Mir-541	Eutheria	1	E.maximus_Y
E.maximus_Y	Mir-542	Eutheria	1	E.maximus_Y
E.maximus_Y	Mir-544	Eutheria	1	E.maximus_Y
E.maximus_Y	Mir-551	Vertebrata	2	E.maximus_Y
E.maximus_Y	Mir-582	Eutheria	1	E.maximus_Y
E.maximus_Y	Mir-592	Eutheria	1	E.maximus_Y
E.maximus_Y	Mir-599	Sarcopterygii	1	E.maximus_Y
E.maximus_Y	Mir-615	Eutheria	1	E.maximus_Y
E.maximus_Y	Mir-652	Eutheria	1	E.maximus_Y
E.maximus_Y	Mir-6529	Eutheria	1	E.maximus_Y
E.maximus_Y	Mir-670	Eutheria	1	E.maximus_Y
E.maximus_Y	Mir-671	Theria	1	E.maximus_Y
E.maximus_Y	Mir-675	Theria	1	E.maximus_Y
E.maximus_Y	Mir-676	Eutheria	1	E.maximus_Y
E.maximus_Y	Mir-7	Bilateria	3	E.maximus_Y
E.maximus_Y	Mir-744	Eutheria	1	E.maximus_Y
E.maximus_Y	Mir-760	Eutheria	1	E.maximus_Y
E.maximus_Y	Mir-769	Eutheria	3	E.maximus_Y
E.maximus_Y	Mir-8	Bilateria	5	E.maximus_Y
E.maximus_Y	Mir-873	Mammalia	1	E.maximus_Y
E.maximus_Y	Mir-874	Eutheria	1	E.maximus_Y
E.maximus_Y	Mir-875	Vertebrata	1	E.maximus_Y
E.maximus_Y	Mir-877	Eutheria	1	E.maximus_Y
E.maximus_Y	Mir-885	Eutheria	1	E.maximus_Y
E.maximus_Y	Mir-9	Bilateria	3	E.maximus_Y
E.maximus_Y	Mir-92	Bilateria	6	E.maximus_Y
E.maximus_Y	Mir-95	Eutheria	3	E.maximus_Y
E.maximus_Y	Mir-96	Bilateria	2	E.maximus_Y
E.maximus_Y	Mir-9851	Eutheria	1	E.maximus_Y
E.maximus_Z	Let-7	Bilateria	12	E.maximus_Z
E.maximus_Z	Mir-1	Bilateria	3	E.maximus_Z
E.maximus_Z	Mir-10	Eumetazoa	8	E.maximus_Z
E.maximus_Z	Mir-101	Vertebrata	2	E.maximus_Z
E.maximus_Z	Mir-103	Deuterostomia	3	E.maximus_Z
E.maximus_Z	Mir-105	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-122	Vertebrata	1	E.maximus_Z
E.maximus_Z	Mir-124	Bilateria	2	E.maximus_Z
E.maximus_Z	Mir-1247	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-1249	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-1251	Theria	1	E.maximus_Z
E.maximus_Z	Mir-126	Olfactores	1	E.maximus_Z
E.maximus_Z	Mir-127	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-1277	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-128	Vertebrata	2	E.maximus_Z
E.maximus_Z	Mir-129	Chordata	2	E.maximus_Z
E.maximus_Z	Mir-1296	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-1298	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-130	Vertebrata	5	E.maximus_Z
E.maximus_Z	Mir-1306	Gnathostomata	1	E.maximus_Z
E.maximus_Z	Mir-1307	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-132	Vertebrata	2	E.maximus_Z
E.maximus_Z	Mir-1329	Vertebrata	1	E.maximus_Z
E.maximus_Z	Mir-133	Bilateria	3	E.maximus_Z
E.maximus_Z	Mir-1343	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-135	Chordata	3	E.maximus_Z
E.maximus_Z	Mir-136	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-137	Bilateria	1	E.maximus_Z
E.maximus_Z	Mir-138	Vertebrata	2	E.maximus_Z
E.maximus_Z	Mir-1388	Gnathostomata	1	E.maximus_Z
E.maximus_Z	Mir-139	Gnathostomata	1	E.maximus_Z
E.maximus_Z	Mir-140	Vertebrata	1	E.maximus_Z
E.maximus_Z	Mir-142	Vertebrata	1	E.maximus_Z
E.maximus_Z	Mir-143	Vertebrata	1	E.maximus_Z
E.maximus_Z	Mir-144	Vertebrata	1	E.maximus_Z
E.maximus_Z	Mir-145	Vertebrata	1	E.maximus_Z
E.maximus_Z	Mir-146	Vertebrata	2	E.maximus_Z
E.maximus_Z	Mir-147	Vertebrata	2	E.maximus_Z
E.maximus_Z	Mir-148	Vertebrata	3	E.maximus_Z
E.maximus_Z	Mir-149	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-15	Olfactores	7	E.maximus_Z
E.maximus_Z	Mir-150	Gnathostomata	1	E.maximus_Z
E.maximus_Z	Mir-153	Bilateria	2	E.maximus_Z
E.maximus_Z	Mir-154	Eutheria	29	E.maximus_Z
E.maximus_Z	Mir-155	Vertebrata	1	E.maximus_Z
E.maximus_Z	Mir-17	Vertebrata	7	E.maximus_Z
E.maximus_Z	Mir-181	Vertebrata	6	E.maximus_Z
E.maximus_Z	Mir-184	Bilateria	1	E.maximus_Z
E.maximus_Z	Mir-185	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-186	Mammalia	1	E.maximus_Z
E.maximus_Z	Mir-187	Osteichthyes	1	E.maximus_Z
E.maximus_Z	Mir-188	Eutheria	3	E.maximus_Z
E.maximus_Z	Mir-19	Vertebrata	3	E.maximus_Z
E.maximus_Z	Mir-190	Bilateria	2	E.maximus_Z
E.maximus_Z	Mir-191	Gnathostomata	1	E.maximus_Z
E.maximus_Z	Mir-1912	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-192	Vertebrata	2	E.maximus_Z
E.maximus_Z	Mir-193	Bilateria	4	E.maximus_Z
E.maximus_Z	Mir-194	Vertebrata	2	E.maximus_Z
E.maximus_Z	Mir-196	Olfactores	3	E.maximus_Z
E.maximus_Z	Mir-199	Vertebrata	3	E.maximus_Z
E.maximus_Z	Mir-202	Vertebrata	1	E.maximus_Z
E.maximus_Z	Mir-204	Vertebrata	2	E.maximus_Z
E.maximus_Z	Mir-205	Vertebrata	1	E.maximus_Z
E.maximus_Z	Mir-208	Vertebrata	2	E.maximus_Z
E.maximus_Z	Mir-21	Vertebrata	1	E.maximus_Z
E.maximus_Z	Mir-214	Gnathostomata	1	E.maximus_Z
E.maximus_Z	Mir-216	Bilateria	2	E.maximus_Z
E.maximus_Z	Mir-218	Vertebrata	2	E.maximus_Z
E.maximus_Z	Mir-219	Bilateria	1	E.maximus_Z
E.maximus_Z	Mir-22	Bilateria	1	E.maximus_Z
E.maximus_Z	Mir-221	Vertebrata	2	E.maximus_Z
E.maximus_Z	Mir-223	Vertebrata	1	E.maximus_Z
E.maximus_Z	Mir-224	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-23	Vertebrata	2	E.maximus_Z
E.maximus_Z	Mir-24	Vertebrata	2	E.maximus_Z
E.maximus_Z	Mir-2483	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-26	Vertebrata	3	E.maximus_Z
E.maximus_Z	Mir-27	Vertebrata	2	E.maximus_Z
E.maximus_Z	Mir-28	Eutheria	3	E.maximus_Z
E.maximus_Z	Mir-29	Bilateria	4	E.maximus_Z
E.maximus_Z	Mir-296	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-30	Vertebrata	6	E.maximus_Z
E.maximus_Z	Mir-3059	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-3085	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-31	Bilateria	1	E.maximus_Z
E.maximus_Z	Mir-32	Gnathostomata	1	E.maximus_Z
E.maximus_Z	Mir-320	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-324	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-325	Theria	1	E.maximus_Z
E.maximus_Z	Mir-326	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-328	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-33	Bilateria	2	E.maximus_Z
E.maximus_Z	Mir-331	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-337	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-338	Vertebrata	1	E.maximus_Z
E.maximus_Z	Mir-339	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-34	Bilateria	5	E.maximus_Z
E.maximus_Z	Mir-340	Theria	1	E.maximus_Z
E.maximus_Z	Mir-342	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-345	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-350	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-361	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-3613	Theria	1	E.maximus_Z
E.maximus_Z	Mir-362	Eutheria	4	E.maximus_Z
E.maximus_Z	Mir-374	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-375	Bilateria	1	E.maximus_Z
E.maximus_Z	Mir-376	Eutheria	5	E.maximus_Z
E.maximus_Z	Mir-383	Tetrapoda	1	E.maximus_Z
E.maximus_Z	Mir-384	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-423	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-425	Gnathostomata	1	E.maximus_Z
E.maximus_Z	Mir-430	Vertebrata	10	E.maximus_Z
E.maximus_Z	Mir-431	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-433	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-448	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-450	Eutheria	3	E.maximus_Z
E.maximus_Z	Mir-451	Vertebrata	1	E.maximus_Z
E.maximus_Z	Mir-452	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-455	Vertebrata	1	E.maximus_Z
E.maximus_Z	Mir-459	Vertebrata	1	E.maximus_Z
E.maximus_Z	Mir-486	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-488	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-489	Osteichthyes	1	E.maximus_Z
E.maximus_Z	Mir-490	Amniota	1	E.maximus_Z
E.maximus_Z	Mir-499	Vertebrata	1	E.maximus_Z
E.maximus_Z	Mir-505	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-506	Eutheria	12	E.maximus_Z
E.maximus_Z	Mir-541	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-542	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-544	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-551	Vertebrata	2	E.maximus_Z
E.maximus_Z	Mir-582	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-592	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-599	Sarcopterygii	1	E.maximus_Z
E.maximus_Z	Mir-615	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-652	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-6529	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-670	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-671	Theria	1	E.maximus_Z
E.maximus_Z	Mir-675	Theria	1	E.maximus_Z
E.maximus_Z	Mir-676	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-7	Bilateria	3	E.maximus_Z
E.maximus_Z	Mir-744	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-760	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-769	Eutheria	3	E.maximus_Z
E.maximus_Z	Mir-8	Bilateria	5	E.maximus_Z
E.maximus_Z	Mir-873	Mammalia	1	E.maximus_Z
E.maximus_Z	Mir-874	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-875	Vertebrata	1	E.maximus_Z
E.maximus_Z	Mir-877	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-885	Eutheria	1	E.maximus_Z
E.maximus_Z	Mir-9	Bilateria	3	E.maximus_Z
E.maximus_Z	Mir-92	Bilateria	6	E.maximus_Z
E.maximus_Z	Mir-95	Eutheria	3	E.maximus_Z
E.maximus_Z	Mir-96	Bilateria	2	E.maximus_Z
E.maximus_Z	Mir-9851	Eutheria	1	E.maximus_Z
L.africana_B	Let-7	Bilateria	12	L.africana_B
L.africana_B	Mir-1	Bilateria	3	L.africana_B
L.africana_B	Mir-10	Eumetazoa	8	L.africana_B
L.africana_B	Mir-101	Vertebrata	2	L.africana_B
L.africana_B	Mir-103	Deuterostomia	3	L.africana_B
L.africana_B	Mir-105	Eutheria	1	L.africana_B
L.africana_B	Mir-122	Vertebrata	1	L.africana_B
L.africana_B	Mir-124	Bilateria	2	L.africana_B
L.africana_B	Mir-1247	Eutheria	1	L.africana_B
L.africana_B	Mir-1249	Eutheria	1	L.africana_B
L.africana_B	Mir-1251	Theria	1	L.africana_B
L.africana_B	Mir-126	Olfactores	1	L.africana_B
L.africana_B	Mir-127	Eutheria	1	L.africana_B
L.africana_B	Mir-1277	Eutheria	1	L.africana_B
L.africana_B	Mir-128	Vertebrata	2	L.africana_B
L.africana_B	Mir-129	Chordata	2	L.africana_B
L.africana_B	Mir-1296	Eutheria	1	L.africana_B
L.africana_B	Mir-1298	Eutheria	1	L.africana_B
L.africana_B	Mir-130	Vertebrata	5	L.africana_B
L.africana_B	Mir-1306	Gnathostomata	1	L.africana_B
L.africana_B	Mir-1307	Eutheria	1	L.africana_B
L.africana_B	Mir-132	Vertebrata	2	L.africana_B
L.africana_B	Mir-1329	Vertebrata	1	L.africana_B
L.africana_B	Mir-133	Bilateria	3	L.africana_B
L.africana_B	Mir-1343	Eutheria	1	L.africana_B
L.africana_B	Mir-135	Chordata	3	L.africana_B
L.africana_B	Mir-136	Eutheria	1	L.africana_B
L.africana_B	Mir-137	Bilateria	1	L.africana_B
L.africana_B	Mir-138	Vertebrata	2	L.africana_B
L.africana_B	Mir-1388	Gnathostomata	1	L.africana_B
L.africana_B	Mir-139	Gnathostomata	1	L.africana_B
L.africana_B	Mir-140	Vertebrata	1	L.africana_B
L.africana_B	Mir-142	Vertebrata	1	L.africana_B
L.africana_B	Mir-143	Vertebrata	1	L.africana_B
L.africana_B	Mir-144	Vertebrata	1	L.africana_B
L.africana_B	Mir-145	Vertebrata	1	L.africana_B
L.africana_B	Mir-146	Vertebrata	2	L.africana_B
L.africana_B	Mir-147	Vertebrata	2	L.africana_B
L.africana_B	Mir-148	Vertebrata	3	L.africana_B
L.africana_B	Mir-149	Eutheria	1	L.africana_B
L.africana_B	Mir-15	Olfactores	7	L.africana_B
L.africana_B	Mir-150	Gnathostomata	1	L.africana_B
L.africana_B	Mir-153	Bilateria	2	L.africana_B
L.africana_B	Mir-154	Eutheria	29	L.africana_B
L.africana_B	Mir-155	Vertebrata	1	L.africana_B
L.africana_B	Mir-17	Vertebrata	7	L.africana_B
L.africana_B	Mir-181	Vertebrata	6	L.africana_B
L.africana_B	Mir-184	Bilateria	1	L.africana_B
L.africana_B	Mir-185	Eutheria	1	L.africana_B
L.africana_B	Mir-186	Mammalia	1	L.africana_B
L.africana_B	Mir-187	Osteichthyes	1	L.africana_B
L.africana_B	Mir-188	Eutheria	3	L.africana_B
L.africana_B	Mir-19	Vertebrata	3	L.africana_B
L.africana_B	Mir-190	Bilateria	2	L.africana_B
L.africana_B	Mir-191	Gnathostomata	1	L.africana_B
L.africana_B	Mir-1912	Eutheria	1	L.africana_B
L.africana_B	Mir-192	Vertebrata	2	L.africana_B
L.africana_B	Mir-193	Bilateria	4	L.africana_B
L.africana_B	Mir-194	Vertebrata	2	L.africana_B
L.africana_B	Mir-196	Olfactores	3	L.africana_B
L.africana_B	Mir-199	Vertebrata	3	L.africana_B
L.africana_B	Mir-202	Vertebrata	1	L.africana_B
L.africana_B	Mir-204	Vertebrata	2	L.africana_B
L.africana_B	Mir-205	Vertebrata	1	L.africana_B
L.africana_B	Mir-208	Vertebrata	2	L.africana_B
L.africana_B	Mir-21	Vertebrata	1	L.africana_B
L.africana_B	Mir-214	Gnathostomata	1	L.africana_B
L.africana_B	Mir-216	Bilateria	2	L.africana_B
L.africana_B	Mir-217	Chordata	1	L.africana_B
L.africana_B	Mir-218	Vertebrata	2	L.africana_B
L.africana_B	Mir-219	Bilateria	1	L.africana_B
L.africana_B	Mir-22	Bilateria	1	L.africana_B
L.africana_B	Mir-221	Vertebrata	2	L.africana_B
L.africana_B	Mir-223	Vertebrata	1	L.africana_B
L.africana_B	Mir-224	Eutheria	1	L.africana_B
L.africana_B	Mir-23	Vertebrata	2	L.africana_B
L.africana_B	Mir-24	Vertebrata	2	L.africana_B
L.africana_B	Mir-2483	Eutheria	1	L.africana_B
L.africana_B	Mir-26	Vertebrata	3	L.africana_B
L.africana_B	Mir-27	Vertebrata	2	L.africana_B
L.africana_B	Mir-28	Eutheria	3	L.africana_B
L.africana_B	Mir-29	Bilateria	4	L.africana_B
L.africana_B	Mir-296	Eutheria	1	L.africana_B
L.africana_B	Mir-30	Vertebrata	6	L.africana_B
L.africana_B	Mir-3059	Eutheria	1	L.africana_B
L.africana_B	Mir-3085	Eutheria	1	L.africana_B
L.africana_B	Mir-31	Bilateria	1	L.africana_B
L.africana_B	Mir-32	Gnathostomata	1	L.africana_B
L.africana_B	Mir-320	Eutheria	1	L.africana_B
L.africana_B	Mir-324	Eutheria	1	L.africana_B
L.africana_B	Mir-325	Theria	1	L.africana_B
L.africana_B	Mir-326	Eutheria	1	L.africana_B
L.africana_B	Mir-328	Eutheria	1	L.africana_B
L.africana_B	Mir-33	Bilateria	2	L.africana_B
L.africana_B	Mir-331	Eutheria	1	L.africana_B
L.africana_B	Mir-337	Eutheria	1	L.africana_B
L.africana_B	Mir-338	Vertebrata	1	L.africana_B
L.africana_B	Mir-339	Eutheria	1	L.africana_B
L.africana_B	Mir-34	Bilateria	6	L.africana_B
L.africana_B	Mir-340	Theria	1	L.africana_B
L.africana_B	Mir-342	Eutheria	1	L.africana_B
L.africana_B	Mir-345	Eutheria	1	L.africana_B
L.africana_B	Mir-350	Eutheria	1	L.africana_B
L.africana_B	Mir-361	Eutheria	1	L.africana_B
L.africana_B	Mir-3613	Theria	1	L.africana_B
L.africana_B	Mir-362	Eutheria	4	L.africana_B
L.africana_B	Mir-374	Eutheria	1	L.africana_B
L.africana_B	Mir-375	Bilateria	1	L.africana_B
L.africana_B	Mir-376	Eutheria	5	L.africana_B
L.africana_B	Mir-383	Tetrapoda	1	L.africana_B
L.africana_B	Mir-384	Eutheria	1	L.africana_B
L.africana_B	Mir-423	Eutheria	1	L.africana_B
L.africana_B	Mir-425	Gnathostomata	1	L.africana_B
L.africana_B	Mir-430	Vertebrata	10	L.africana_B
L.africana_B	Mir-431	Eutheria	1	L.africana_B
L.africana_B	Mir-433	Eutheria	1	L.africana_B
L.africana_B	Mir-448	Eutheria	1	L.africana_B
L.africana_B	Mir-450	Eutheria	3	L.africana_B
L.africana_B	Mir-451	Vertebrata	1	L.africana_B
L.africana_B	Mir-452	Eutheria	1	L.africana_B
L.africana_B	Mir-455	Vertebrata	1	L.africana_B
L.africana_B	Mir-459	Vertebrata	1	L.africana_B
L.africana_B	Mir-486	Eutheria	1	L.africana_B
L.africana_B	Mir-488	Eutheria	1	L.africana_B
L.africana_B	Mir-489	Osteichthyes	1	L.africana_B
L.africana_B	Mir-490	Amniota	1	L.africana_B
L.africana_B	Mir-499	Vertebrata	1	L.africana_B
L.africana_B	Mir-505	Eutheria	1	L.africana_B
L.africana_B	Mir-506	Eutheria	11	L.africana_B
L.africana_B	Mir-541	Eutheria	1	L.africana_B
L.africana_B	Mir-542	Eutheria	1	L.africana_B
L.africana_B	Mir-544	Eutheria	1	L.africana_B
L.africana_B	Mir-551	Vertebrata	2	L.africana_B
L.africana_B	Mir-582	Eutheria	1	L.africana_B
L.africana_B	Mir-592	Eutheria	1	L.africana_B
L.africana_B	Mir-599	Sarcopterygii	1	L.africana_B
L.africana_B	Mir-615	Eutheria	1	L.africana_B
L.africana_B	Mir-652	Eutheria	1	L.africana_B
L.africana_B	Mir-6529	Eutheria	1	L.africana_B
L.africana_B	Mir-670	Eutheria	1	L.africana_B
L.africana_B	Mir-671	Theria	1	L.africana_B
L.africana_B	Mir-675	Theria	1	L.africana_B
L.africana_B	Mir-676	Eutheria	1	L.africana_B
L.africana_B	Mir-7	Bilateria	3	L.africana_B
L.africana_B	Mir-744	Eutheria	1	L.africana_B
L.africana_B	Mir-760	Eutheria	1	L.africana_B
L.africana_B	Mir-769	Eutheria	3	L.africana_B
L.africana_B	Mir-8	Bilateria	5	L.africana_B
L.africana_B	Mir-873	Mammalia	1	L.africana_B
L.africana_B	Mir-874	Eutheria	1	L.africana_B
L.africana_B	Mir-875	Vertebrata	1	L.africana_B
L.africana_B	Mir-877	Eutheria	1	L.africana_B
L.africana_B	Mir-885	Eutheria	1	L.africana_B
L.africana_B	Mir-9	Bilateria	3	L.africana_B
L.africana_B	Mir-92	Bilateria	6	L.africana_B
L.africana_B	Mir-95	Eutheria	3	L.africana_B
L.africana_B	Mir-96	Bilateria	2	L.africana_B
L.africana_B	Mir-9851	Eutheria	1	L.africana_B
L.africana_C	Let-7	Bilateria	12	L.africana_C
L.africana_C	Mir-1	Bilateria	3	L.africana_C
L.africana_C	Mir-10	Eumetazoa	8	L.africana_C
L.africana_C	Mir-101	Vertebrata	2	L.africana_C
L.africana_C	Mir-103	Deuterostomia	3	L.africana_C
L.africana_C	Mir-105	Eutheria	1	L.africana_C
L.africana_C	Mir-122	Vertebrata	1	L.africana_C
L.africana_C	Mir-124	Bilateria	2	L.africana_C
L.africana_C	Mir-1247	Eutheria	1	L.africana_C
L.africana_C	Mir-1249	Eutheria	1	L.africana_C
L.africana_C	Mir-1251	Theria	1	L.africana_C
L.africana_C	Mir-126	Olfactores	1	L.africana_C
L.africana_C	Mir-127	Eutheria	1	L.africana_C
L.africana_C	Mir-1277	Eutheria	1	L.africana_C
L.africana_C	Mir-128	Vertebrata	2	L.africana_C
L.africana_C	Mir-129	Chordata	2	L.africana_C
L.africana_C	Mir-1296	Eutheria	1	L.africana_C
L.africana_C	Mir-1298	Eutheria	1	L.africana_C
L.africana_C	Mir-130	Vertebrata	5	L.africana_C
L.africana_C	Mir-1306	Gnathostomata	1	L.africana_C
L.africana_C	Mir-1307	Eutheria	1	L.africana_C
L.africana_C	Mir-132	Vertebrata	2	L.africana_C
L.africana_C	Mir-1329	Vertebrata	1	L.africana_C
L.africana_C	Mir-133	Bilateria	3	L.africana_C
L.africana_C	Mir-1343	Eutheria	1	L.africana_C
L.africana_C	Mir-135	Chordata	3	L.africana_C
L.africana_C	Mir-136	Eutheria	1	L.africana_C
L.africana_C	Mir-137	Bilateria	1	L.africana_C
L.africana_C	Mir-138	Vertebrata	2	L.africana_C
L.africana_C	Mir-1388	Gnathostomata	1	L.africana_C
L.africana_C	Mir-139	Gnathostomata	1	L.africana_C
L.africana_C	Mir-140	Vertebrata	1	L.africana_C
L.africana_C	Mir-142	Vertebrata	1	L.africana_C
L.africana_C	Mir-143	Vertebrata	1	L.africana_C
L.africana_C	Mir-144	Vertebrata	1	L.africana_C
L.africana_C	Mir-145	Vertebrata	1	L.africana_C
L.africana_C	Mir-146	Vertebrata	2	L.africana_C
L.africana_C	Mir-147	Vertebrata	2	L.africana_C
L.africana_C	Mir-148	Vertebrata	3	L.africana_C
L.africana_C	Mir-149	Eutheria	1	L.africana_C
L.africana_C	Mir-15	Olfactores	7	L.africana_C
L.africana_C	Mir-150	Gnathostomata	1	L.africana_C
L.africana_C	Mir-153	Bilateria	2	L.africana_C
L.africana_C	Mir-154	Eutheria	29	L.africana_C
L.africana_C	Mir-155	Vertebrata	1	L.africana_C
L.africana_C	Mir-17	Vertebrata	7	L.africana_C
L.africana_C	Mir-181	Vertebrata	6	L.africana_C
L.africana_C	Mir-184	Bilateria	1	L.africana_C
L.africana_C	Mir-185	Eutheria	1	L.africana_C
L.africana_C	Mir-186	Mammalia	1	L.africana_C
L.africana_C	Mir-187	Osteichthyes	1	L.africana_C
L.africana_C	Mir-188	Eutheria	3	L.africana_C
L.africana_C	Mir-19	Vertebrata	3	L.africana_C
L.africana_C	Mir-190	Bilateria	2	L.africana_C
L.africana_C	Mir-191	Gnathostomata	1	L.africana_C
L.africana_C	Mir-1912	Eutheria	1	L.africana_C
L.africana_C	Mir-192	Vertebrata	2	L.africana_C
L.africana_C	Mir-193	Bilateria	4	L.africana_C
L.africana_C	Mir-194	Vertebrata	2	L.africana_C
L.africana_C	Mir-196	Olfactores	3	L.africana_C
L.africana_C	Mir-199	Vertebrata	3	L.africana_C
L.africana_C	Mir-202	Vertebrata	1	L.africana_C
L.africana_C	Mir-204	Vertebrata	2	L.africana_C
L.africana_C	Mir-205	Vertebrata	1	L.africana_C
L.africana_C	Mir-208	Vertebrata	2	L.africana_C
L.africana_C	Mir-21	Vertebrata	1	L.africana_C
L.africana_C	Mir-214	Gnathostomata	1	L.africana_C
L.africana_C	Mir-216	Bilateria	2	L.africana_C
L.africana_C	Mir-217	Chordata	1	L.africana_C
L.africana_C	Mir-218	Vertebrata	2	L.africana_C
L.africana_C	Mir-219	Bilateria	1	L.africana_C
L.africana_C	Mir-22	Bilateria	1	L.africana_C
L.africana_C	Mir-221	Vertebrata	2	L.africana_C
L.africana_C	Mir-223	Vertebrata	1	L.africana_C
L.africana_C	Mir-224	Eutheria	1	L.africana_C
L.africana_C	Mir-23	Vertebrata	2	L.africana_C
L.africana_C	Mir-24	Vertebrata	2	L.africana_C
L.africana_C	Mir-2483	Eutheria	1	L.africana_C
L.africana_C	Mir-26	Vertebrata	3	L.africana_C
L.africana_C	Mir-27	Vertebrata	2	L.africana_C
L.africana_C	Mir-28	Eutheria	3	L.africana_C
L.africana_C	Mir-29	Bilateria	4	L.africana_C
L.africana_C	Mir-296	Eutheria	1	L.africana_C
L.africana_C	Mir-30	Vertebrata	6	L.africana_C
L.africana_C	Mir-3059	Eutheria	1	L.africana_C
L.africana_C	Mir-3085	Eutheria	1	L.africana_C
L.africana_C	Mir-31	Bilateria	1	L.africana_C
L.africana_C	Mir-32	Gnathostomata	1	L.africana_C
L.africana_C	Mir-320	Eutheria	1	L.africana_C
L.africana_C	Mir-324	Eutheria	1	L.africana_C
L.africana_C	Mir-325	Theria	1	L.africana_C
L.africana_C	Mir-326	Eutheria	1	L.africana_C
L.africana_C	Mir-328	Eutheria	1	L.africana_C
L.africana_C	Mir-33	Bilateria	2	L.africana_C
L.africana_C	Mir-331	Eutheria	1	L.africana_C
L.africana_C	Mir-337	Eutheria	1	L.africana_C
L.africana_C	Mir-338	Vertebrata	1	L.africana_C
L.africana_C	Mir-339	Eutheria	1	L.africana_C
L.africana_C	Mir-34	Bilateria	6	L.africana_C
L.africana_C	Mir-340	Theria	1	L.africana_C
L.africana_C	Mir-342	Eutheria	1	L.africana_C
L.africana_C	Mir-345	Eutheria	1	L.africana_C
L.africana_C	Mir-350	Eutheria	1	L.africana_C
L.africana_C	Mir-361	Eutheria	1	L.africana_C
L.africana_C	Mir-3613	Theria	1	L.africana_C
L.africana_C	Mir-362	Eutheria	4	L.africana_C
L.africana_C	Mir-374	Eutheria	1	L.africana_C
L.africana_C	Mir-375	Bilateria	1	L.africana_C
L.africana_C	Mir-376	Eutheria	5	L.africana_C
L.africana_C	Mir-383	Tetrapoda	1	L.africana_C
