species	family	gff	filtered	fpc	fnc	tpc	short	node
Lepisosteus_oculatus	Mir-551	2	2	0	0	2	loc	Vertebrata
Lepisosteus_oculatus	Mir-7	4	4	0	0	4	loc	Bilateria
Lepisosteus_oculatus	Mir-71	6	0	0	0	0	loc	Bilateria
Lepisosteus_oculatus	Mir-7147	1	1	0	0	1	loc	Osteichthyes
Lepisosteus_oculatus	Mir-722	7	1	0	0	1	loc	Osteichthyes
Lepisosteus_oculatus	Mir-725	3	1	0	0	1	loc	Gnathostomata
Lepisosteus_oculatus	Mir-726	1	1	0	0	1	loc	Osteichthyes
Lepisosteus_oculatus	Mir-727	2	2	0	0	2	loc	Osteichthyes
Lepisosteus_oculatus	Mir-737	1	1	0	0	1	loc	Osteichthyes
Lepisosteus_oculatus	Mir-8	3	3	0	0	3	loc	Bilateria
Lepisosteus_oculatus	Mir-875	1	0	0	0	0	loc	Vertebrata
Lepisosteus_oculatus	Mir-9	4	3	0	0	3	loc	Bilateria
Lepisosteus_oculatus	Mir-92	4	3	0	1	3	loc	Bilateria
Lepisosteus_oculatus	Mir-96	3	3	0	0	3	loc	Bilateria
Limulus_polyphemus	Bantam	8	6	0	0	6	lpo	Protostomia
Limulus_polyphemus	Iab-4	10	3	0	0	3	lpo	Arthropoda
Limulus_polyphemus	Let-7	17	4	1	0	3	lpo	Bilateria
Limulus_polyphemus	Mir-1	16	6	1	0	5	lpo	Bilateria
Limulus_polyphemus	Mir-10	17	17	0	0	17	lpo	Eumetazoa
Limulus_polyphemus	Mir-1175	5	3	0	0	3	lpo	Protostomia
Limulus_polyphemus	Mir-12	5	5	1	0	4	lpo	Protostomia
Limulus_polyphemus	Mir-124	6	6	0	0	6	lpo	Bilateria
Limulus_polyphemus	Mir-133	6	5	0	0	5	lpo	Bilateria
Limulus_polyphemus	Mir-137	10	5	0	0	5	lpo	Bilateria
Limulus_polyphemus	Mir-153	6	6	0	0	6	lpo	Bilateria
Limulus_polyphemus	Mir-184	7	6	0	0	6	lpo	Bilateria
Limulus_polyphemus	Mir-190	12	4	0	0	4	lpo	Bilateria
Limulus_polyphemus	Mir-193	10	7	1	0	6	lpo	Bilateria
Limulus_polyphemus	Mir-1993	6	3	0	0	3	lpo	Protostomia
Limulus_polyphemus	Mir-2	39	39	16	0	23	lpo	Protostomia
Limulus_polyphemus	Mir-2001	4	2	1	0	1	lpo	Bilateria
Limulus_polyphemus	Mir-210	8	5	0	0	5	lpo	Bilateria
Limulus_polyphemus	Mir-216	5	3	1	1	2	lpo	Bilateria
Limulus_polyphemus	Mir-219	9	5	0	0	5	lpo	Bilateria
Limulus_polyphemus	Mir-22	7	4	0	0	4	lpo	Bilateria
Limulus_polyphemus	Mir-242	2	0	0	0	0	lpo	Bilateria
Limulus_polyphemus	Mir-252	7	7	2	0	5	lpo	Bilateria
Limulus_polyphemus	Mir-275	5	5	0	0	5	lpo	Arthropoda
Limulus_polyphemus	Mir-276	10	7	0	0	7	lpo	Arthropoda
Limulus_polyphemus	Mir-277	9	6	0	0	6	lpo	Protostomia
Limulus_polyphemus	Mir-278	4	3	0	0	3	lpo	Bilateria
Limulus_polyphemus	Mir-279	6	5	0	0	5	lpo	Protostomia
Limulus_polyphemus	Mir-281	6	5	0	0	5	lpo	Bilateria
Limulus_polyphemus	Mir-29	4	2	0	0	2	lpo	Bilateria
Limulus_polyphemus	Mir-305	8	5	0	0	5	lpo	Ecdysozoa
Limulus_polyphemus	Mir-31	4	4	0	0	4	lpo	Bilateria
Limulus_polyphemus	Mir-315	4	4	0	0	4	lpo	Bilateria
Limulus_polyphemus	Mir-317	2	2	0	0	2	lpo	Protostomia
Limulus_polyphemus	Mir-33	5	3	0	0	3	lpo	Bilateria
Limulus_polyphemus	Mir-34	7	6	0	0	6	lpo	Bilateria
Limulus_polyphemus	Mir-36	5	3	0	0	3	lpo	Protostomia
Limulus_polyphemus	Mir-375	3	3	0	0	3	lpo	Bilateria
Limulus_polyphemus	Mir-67	12	5	0	0	5	lpo	Protostomia
Limulus_polyphemus	Mir-7	6	1	0	0	1	lpo	Bilateria
Limulus_polyphemus	Mir-71	15	7	0	0	7	lpo	Bilateria
Limulus_polyphemus	Mir-750	3	3	0	0	3	lpo	Protostomia
Limulus_polyphemus	Mir-76	9	6	0	0	6	lpo	Bilateria
Limulus_polyphemus	Mir-8	22	7	0	0	7	lpo	Bilateria
Limulus_polyphemus	Mir-87	16	16	0	0	16	lpo	Protostomia
Limulus_polyphemus	Mir-9	28	6	2	0	4	lpo	Bilateria
Limulus_polyphemus	Mir-92	4	3	0	0	3	lpo	Bilateria
Limulus_polyphemus	Mir-96	16	15	1	0	14	lpo	Bilateria
Lingula_anatina	Bantam	1	1	0	0	1	lan	Protostomia
Lingula_anatina	Let-7	1	1	0	0	1	lan	Bilateria
Lingula_anatina	Mir-1	1	1	0	0	1	lan	Bilateria
Lingula_anatina	Mir-10	6	6	0	0	6	lan	Eumetazoa
Lingula_anatina	Mir-1175	1	1	0	0	1	lan	Protostomia
Lingula_anatina	Mir-12	2	2	0	0	2	lan	Protostomia
Lingula_anatina	Mir-124	1	1	0	0	1	lan	Bilateria
Lingula_anatina	Mir-133	1	1	0	0	1	lan	Bilateria
Lingula_anatina	Mir-137	1	1	0	0	1	lan	Bilateria
Lingula_anatina	Mir-153	2	1	0	0	1	lan	Bilateria
Lingula_anatina	Mir-184	2	1	0	0	1	lan	Bilateria
Lingula_anatina	Mir-190	2	0	0	2	0	lan	Bilateria
Lingula_anatina	Mir-193	6	2	0	2	2	lan	Bilateria
Lingula_anatina	Mir-1986	1	1	0	0	1	lan	Lophotrochozoa
Lingula_anatina	Mir-1989	4	3	0	0	3	lan	Platytrochozoa
Lingula_anatina	Mir-1990	3	1	0	0	1	lan	Lophotrochozoa
Lingula_anatina	Mir-1992	1	1	0	0	1	lan	Platytrochozoa
Lingula_anatina	Mir-1993	1	1	0	0	1	lan	Protostomia
Lingula_anatina	Mir-1994	4	4	0	0	4	lan	Lophotrochozoa
Lingula_anatina	Mir-2	16	16	5	0	11	lan	Protostomia
Lingula_anatina	Mir-2001	3	2	0	0	2	lan	Bilateria
Lingula_anatina	Mir-210	2	1	0	0	1	lan	Bilateria
Lingula_anatina	Mir-216	5	4	0	0	4	lan	Bilateria
Lingula_anatina	Mir-219	1	1	0	0	1	lan	Bilateria
Lingula_anatina	Mir-22	3	2	0	0	2	lan	Bilateria
Lingula_anatina	Mir-242	1	1	0	0	1	lan	Bilateria
Lingula_anatina	Mir-252	4	4	2	0	2	lan	Bilateria
Lingula_anatina	Mir-277	4	3	0	0	3	lan	Protostomia
Lingula_anatina	Mir-278	1	1	0	0	1	lan	Bilateria
Lingula_anatina	Mir-279	3	2	0	0	2	lan	Protostomia
Lingula_anatina	Mir-281	3	2	1	0	1	lan	Bilateria
Lingula_anatina	Mir-29	5	4	0	0	4	lan	Bilateria
Lingula_anatina	Mir-31	2	2	0	0	2	lan	Bilateria
Lingula_anatina	Mir-315	1	1	0	0	1	lan	Bilateria
Lingula_anatina	Mir-317	2	2	0	0	2	lan	Protostomia
Lingula_anatina	Mir-33	3	2	0	0	2	lan	Bilateria
Lingula_anatina	Mir-34	2	2	0	0	2	lan	Bilateria
Lingula_anatina	Mir-36	3	0	0	0	0	lan	Protostomia
Lingula_anatina	Mir-375	1	1	0	0	1	lan	Bilateria
Lingula_anatina	Mir-67	1	1	0	0	1	lan	Protostomia
Lingula_anatina	Mir-7	1	1	0	0	1	lan	Bilateria
Lingula_anatina	Mir-71	2	2	0	0	2	lan	Bilateria
Lingula_anatina	Mir-750	1	1	0	0	1	lan	Protostomia
Lingula_anatina	Mir-76	2	2	0	0	2	lan	Bilateria
Lingula_anatina	Mir-8	4	1	0	0	1	lan	Bilateria
Lingula_anatina	Mir-87	3	2	0	0	2	lan	Protostomia
Lingula_anatina	Mir-9	1	1	0	0	1	lan	Bilateria
Lingula_anatina	Mir-92	11	11	2	0	9	lan	Bilateria
Lingula_anatina	Mir-96	4	3	0	0	3	lan	Bilateria
Lottia_gigantea	Bantam	1	1	0	0	1	lgi	Protostomia
Lottia_gigantea	Let-7	1	1	0	0	1	lgi	Bilateria
Lottia_gigantea	Mir-1	2	1	0	0	1	lgi	Bilateria
Lottia_gigantea	Mir-10	3	3	0	2	3	lgi	Eumetazoa
Lottia_gigantea	Mir-1175	1	1	0	0	1	lgi	Protostomia
Lottia_gigantea	Mir-12	1	1	0	0	1	lgi	Protostomia
Lottia_gigantea	Mir-124	2	2	0	0	2	lgi	Bilateria
Lottia_gigantea	Mir-133	1	1	0	0	1	lgi	Bilateria
Lottia_gigantea	Mir-137	1	1	0	0	1	lgi	Bilateria
Lottia_gigantea	Mir-153	1	1	0	0	1	lgi	Bilateria
Lottia_gigantea	Mir-184	2	2	0	0	2	lgi	Bilateria
Lottia_gigantea	Mir-190	1	1	0	0	1	lgi	Bilateria
Lottia_gigantea	Mir-193	2	1	0	1	1	lgi	Bilateria
Lottia_gigantea	Mir-1986	2	1	0	0	1	lgi	Lophotrochozoa
Lottia_gigantea	Mir-1989	1	1	0	0	1	lgi	Platytrochozoa
Lottia_gigantea	Mir-1990	1	1	0	0	1	lgi	Lophotrochozoa
Lottia_gigantea	Mir-1992	2	2	0	0	2	lgi	Platytrochozoa
Lottia_gigantea	Mir-1993	1	1	0	0	1	lgi	Protostomia
Lottia_gigantea	Mir-1994	2	2	0	0	2	lgi	Lophotrochozoa
Lottia_gigantea	Mir-2	9	9	3	0	6	lgi	Protostomia
Lottia_gigantea	Mir-2001	1	1	0	0	1	lgi	Bilateria
Lottia_gigantea	Mir-210	1	0	0	1	0	lgi	Bilateria
Lottia_gigantea	Mir-216	2	2	0	0	2	lgi	Bilateria
Lottia_gigantea	Mir-219	3	0	0	0	0	lgi	Bilateria
Lottia_gigantea	Mir-22	2	2	0	0	2	lgi	Bilateria
Lottia_gigantea	Mir-242	7	3	1	0	2	lgi	Bilateria
Lottia_gigantea	Mir-252	2	2	0	0	2	lgi	Bilateria
Lottia_gigantea	Mir-277	1	1	0	0	1	lgi	Protostomia
Lottia_gigantea	Mir-278	1	1	0	0	1	lgi	Bilateria
Lottia_gigantea	Mir-279	3	1	0	0	1	lgi	Protostomia
Lottia_gigantea	Mir-281	2	2	0	0	2	lgi	Bilateria
Lottia_gigantea	Mir-29	1	1	0	0	1	lgi	Bilateria
Lottia_gigantea	Mir-31	1	1	0	0	1	lgi	Bilateria
Lottia_gigantea	Mir-315	1	1	0	0	1	lgi	Bilateria
Lottia_gigantea	Mir-317	1	1	0	0	1	lgi	Protostomia
Lottia_gigantea	Mir-33	4	1	0	0	1	lgi	Bilateria
Lottia_gigantea	Mir-34	1	1	0	0	1	lgi	Bilateria
Lottia_gigantea	Mir-36	1	1	1	0	0	lgi	Protostomia
Lottia_gigantea	Mir-375	1	1	0	0	1	lgi	Bilateria
Lottia_gigantea	Mir-67	1	1	0	0	1	lgi	Protostomia
Lottia_gigantea	Mir-7	1	1	0	0	1	lgi	Bilateria
Lottia_gigantea	Mir-71	1	1	0	0	1	lgi	Bilateria
Lottia_gigantea	Mir-750	1	1	0	0	1	lgi	Protostomia
Lottia_gigantea	Mir-76	1	1	0	0	1	lgi	Bilateria
Lottia_gigantea	Mir-8	1	1	0	0	1	lgi	Bilateria
Lottia_gigantea	Mir-87	2	1	0	0	1	lgi	Protostomia
Lottia_gigantea	Mir-9	1	1	0	0	1	lgi	Bilateria
Lottia_gigantea	Mir-92	4	4	0	0	4	lgi	Bilateria
Lottia_gigantea	Mir-96	4	4	0	0	4	lgi	Bilateria
Macaca_mulatta	Let-7	14	12	0	0	12	mml	Bilateria
Macaca_mulatta	Mir-1	3	3	0	0	3	mml	Bilateria
Macaca_mulatta	Mir-10	8	8	0	0	8	mml	Eumetazoa
Macaca_mulatta	Mir-101	2	2	0	0	2	mml	Vertebrata
Macaca_mulatta	Mir-103	3	3	0	0	3	mml	Deuterostomia
Macaca_mulatta	Mir-105	2	2	0	0	2	mml	Eutheria
Macaca_mulatta	Mir-1180	1	1	0	0	1	mml	Catarrhini
Macaca_mulatta	Mir-122	1	1	0	0	1	mml	Vertebrata
Macaca_mulatta	Mir-124	3	3	0	0	3	mml	Bilateria
Macaca_mulatta	Mir-1247	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-1249	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-1251	1	1	0	0	1	mml	Theria
Macaca_mulatta	Mir-126	1	1	0	0	1	mml	Olfactores
Macaca_mulatta	Mir-127	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-1271	11	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-1277	2060	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-128	2	2	0	0	2	mml	Vertebrata
Macaca_mulatta	Mir-129	2	2	0	0	2	mml	Chordata
Macaca_mulatta	Mir-1296	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-1298	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-130	5	5	0	0	5	mml	Vertebrata
Macaca_mulatta	Mir-1301	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-1306	1	1	0	0	1	mml	Gnathostomata
Macaca_mulatta	Mir-1307	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-132	2	2	0	0	2	mml	Vertebrata
Macaca_mulatta	Mir-1323	2	1	0	0	1	mml	Catarrhini
Macaca_mulatta	Mir-1329	1	0	0	0	0	mml	Vertebrata
Macaca_mulatta	Mir-133	3	3	0	0	3	mml	Bilateria
Macaca_mulatta	Mir-134	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-1343	2	0	0	0	0	mml	Eutheria
Macaca_mulatta	Mir-135	3	3	0	0	3	mml	Chordata
Macaca_mulatta	Mir-136	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-137	1	1	0	0	1	mml	Bilateria
Macaca_mulatta	Mir-1379	1	0	0	0	0	mml	Eutheria
Macaca_mulatta	Mir-138	2	2	0	0	2	mml	Vertebrata
Macaca_mulatta	Mir-139	1	1	0	0	1	mml	Gnathostomata
Macaca_mulatta	Mir-140	1	1	0	0	1	mml	Vertebrata
Macaca_mulatta	Mir-1416	1	0	0	0	0	mml	Amniota
Macaca_mulatta	Mir-142	1	1	0	0	1	mml	Vertebrata
Macaca_mulatta	Mir-143	1	1	0	0	1	mml	Vertebrata
Macaca_mulatta	Mir-144	2	2	1	0	1	mml	Vertebrata
Macaca_mulatta	Mir-145	1	1	0	0	1	mml	Vertebrata
Macaca_mulatta	Mir-146	2	2	0	0	2	mml	Vertebrata
Macaca_mulatta	Mir-147	2	1	0	0	1	mml	Vertebrata
Macaca_mulatta	Mir-148	3	3	0	0	3	mml	Vertebrata
Macaca_mulatta	Mir-149	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-15	8	7	0	1	7	mml	Olfactores
Macaca_mulatta	Mir-150	1	1	0	0	1	mml	Gnathostomata
Macaca_mulatta	Mir-153	2	2	0	0	2	mml	Bilateria
Macaca_mulatta	Mir-154	30	30	1	4	29	mml	Eutheria
Macaca_mulatta	Mir-155	1	1	0	0	1	mml	Vertebrata
Macaca_mulatta	Mir-17	9	9	1	0	8	mml	Vertebrata
Macaca_mulatta	Mir-1805	1	0	0	0	0	mml	Tetrapoda
Macaca_mulatta	Mir-181	6	6	0	0	6	mml	Vertebrata
Macaca_mulatta	Mir-184	1	1	0	0	1	mml	Bilateria
Macaca_mulatta	Mir-185	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-186	1	1	0	0	1	mml	Mammalia
Macaca_mulatta	Mir-187	1	1	0	0	1	mml	Osteichthyes
Macaca_mulatta	Mir-188	3	3	0	0	3	mml	Eutheria
Macaca_mulatta	Mir-19	4	4	1	0	3	mml	Vertebrata
Macaca_mulatta	Mir-190	3	2	0	0	2	mml	Bilateria
Macaca_mulatta	Mir-191	1	1	0	0	1	mml	Gnathostomata
Macaca_mulatta	Mir-1911	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-1912	2	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-192	2	2	0	0	2	mml	Vertebrata
Macaca_mulatta	Mir-193	4	4	0	0	4	mml	Bilateria
Macaca_mulatta	Mir-194	3	2	0	0	2	mml	Vertebrata
Macaca_mulatta	Mir-196	3	3	0	0	3	mml	Olfactores
Macaca_mulatta	Mir-197	2	2	1	0	1	mml	Eutheria
Macaca_mulatta	Mir-199	3	3	0	0	3	mml	Vertebrata
Macaca_mulatta	Mir-202	2	1	0	0	1	mml	Vertebrata
Macaca_mulatta	Mir-203	2	1	0	0	1	mml	Vertebrata
Macaca_mulatta	Mir-204	2	2	0	0	2	mml	Vertebrata
Macaca_mulatta	Mir-205	2	1	0	0	1	mml	Vertebrata
Macaca_mulatta	Mir-208	2	2	0	0	2	mml	Vertebrata
Macaca_mulatta	Mir-21	1	1	0	0	1	mml	Vertebrata
Macaca_mulatta	Mir-210	1	1	0	0	1	mml	Bilateria
Macaca_mulatta	Mir-2114	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-214	1	1	0	0	1	mml	Gnathostomata
Macaca_mulatta	Mir-216	2	2	0	0	2	mml	Bilateria
Macaca_mulatta	Mir-217	1	1	0	0	1	mml	Chordata
Macaca_mulatta	Mir-218	2	2	0	0	2	mml	Vertebrata
Macaca_mulatta	Mir-219	2	2	0	0	2	mml	Bilateria
Macaca_mulatta	Mir-22	1	1	0	0	1	mml	Bilateria
Macaca_mulatta	Mir-221	2	2	0	0	2	mml	Vertebrata
Macaca_mulatta	Mir-223	1	1	0	0	1	mml	Vertebrata
Macaca_mulatta	Mir-224	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-23	2	2	0	0	2	mml	Vertebrata
Macaca_mulatta	Mir-2355	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-2387	2	0	0	0	0	mml	Boreoeutheria
Macaca_mulatta	Mir-24	2	2	0	0	2	mml	Vertebrata
Macaca_mulatta	Mir-2483	1	0	0	0	0	mml	Eutheria
Macaca_mulatta	Mir-26	3	3	0	0	3	mml	Vertebrata
Macaca_mulatta	Mir-27	2	2	0	0	2	mml	Vertebrata
Macaca_mulatta	Mir-28	3	3	0	0	3	mml	Eutheria
Macaca_mulatta	Mir-29	4	4	0	0	4	mml	Bilateria
Macaca_mulatta	Mir-296	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-30	6	6	0	0	6	mml	Vertebrata
Macaca_mulatta	Mir-3059	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-3085	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-31	1	1	0	0	1	mml	Bilateria
Macaca_mulatta	Mir-3140	1	1	0	0	1	mml	Catarrhini
Macaca_mulatta	Mir-3145	1	1	0	0	1	mml	Catarrhini
Macaca_mulatta	Mir-3146	1	1	0	0	1	mml	Catarrhini
Macaca_mulatta	Mir-3173	4	1	0	0	1	mml	Catarrhini
Macaca_mulatta	Mir-32	1	1	0	0	1	mml	Gnathostomata
Macaca_mulatta	Mir-320	20	4	0	1	4	mml	Eutheria
Macaca_mulatta	Mir-3200	3	1	0	0	1	mml	Catarrhini
Macaca_mulatta	Mir-324	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-325	9	1	0	0	1	mml	Theria
Macaca_mulatta	Mir-326	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-328	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-33	2	2	0	0	2	mml	Bilateria
Macaca_mulatta	Mir-330	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-331	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-335	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-337	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-338	1	1	0	0	1	mml	Vertebrata
Macaca_mulatta	Mir-339	2	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-34	5	5	0	0	5	mml	Bilateria
Macaca_mulatta	Mir-340	8	1	0	0	1	mml	Theria
Macaca_mulatta	Mir-342	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-345	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-346	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-361	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-3613	1	1	0	0	1	mml	Theria
Macaca_mulatta	Mir-3617	1	1	0	0	1	mml	Catarrhini
Macaca_mulatta	Mir-362	8	6	1	0	5	mml	Eutheria
Macaca_mulatta	Mir-370	1	1	0	0	1	mml	Boreoeutheria
Macaca_mulatta	Mir-374	2	2	0	0	2	mml	Eutheria
Macaca_mulatta	Mir-375	1	1	0	0	1	mml	Bilateria
Macaca_mulatta	Mir-376	7	6	1	0	5	mml	Eutheria
Macaca_mulatta	Mir-378	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-383	1	1	0	0	1	mml	Tetrapoda
Macaca_mulatta	Mir-384	1	0	0	0	0	mml	Eutheria
Macaca_mulatta	Mir-3934	3	1	0	0	1	mml	Catarrhini
Macaca_mulatta	Mir-423	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-425	1	1	0	0	1	mml	Gnathostomata
Macaca_mulatta	Mir-430	60	60	14	0	46	mml	Vertebrata
Macaca_mulatta	Mir-431	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-432	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-433	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-448	2	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-450	3	3	0	0	3	mml	Eutheria
Macaca_mulatta	Mir-451	2	1	0	0	1	mml	Vertebrata
Macaca_mulatta	Mir-452	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-4524	2	1	0	0	1	mml	Catarrhini
Macaca_mulatta	Mir-455	2	1	0	0	1	mml	Vertebrata
Macaca_mulatta	Mir-459	1	1	0	0	1	mml	Vertebrata
Macaca_mulatta	Mir-460	1	0	0	0	0	mml	Osteichthyes
Macaca_mulatta	Mir-4677	1	1	0	0	1	mml	Catarrhini
Macaca_mulatta	Mir-4766	2	1	0	0	1	mml	Catarrhini
Macaca_mulatta	Mir-483	9	1	0	0	1	mml	Theria
Macaca_mulatta	Mir-486	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-488	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-489	2	1	0	0	1	mml	Osteichthyes
Macaca_mulatta	Mir-490	1	1	0	0	1	mml	Amniota
Macaca_mulatta	Mir-491	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-493	5	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-498	1	1	0	0	1	mml	Catarrhini
Macaca_mulatta	Mir-499	2	1	0	0	1	mml	Vertebrata
Macaca_mulatta	Mir-504	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-505	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-506	28	25	5	0	20	mml	Eutheria
Macaca_mulatta	Mir-511	1	1	0	0	1	mml	Euarchontoglires
Macaca_mulatta	Mir-541	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-542	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-544	705	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-550	3	2	0	0	2	mml	Catarrhini
Macaca_mulatta	Mir-551	2	2	0	0	2	mml	Vertebrata
Macaca_mulatta	Mir-574	216	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-576	1	1	0	0	1	mml	Catarrhini
Macaca_mulatta	Mir-577	1	1	0	0	1	mml	Catarrhini
Macaca_mulatta	Mir-579	1	1	0	0	1	mml	Catarrhini
Macaca_mulatta	Mir-582	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-584	1	1	0	0	1	mml	Catarrhini
Macaca_mulatta	Mir-589	1	1	0	0	1	mml	Catarrhini
Macaca_mulatta	Mir-590	1	1	0	0	1	mml	Mammalia
Macaca_mulatta	Mir-592	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-598	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-599	1	1	0	0	1	mml	Sarcopterygii
Macaca_mulatta	Mir-605	1	1	0	0	1	mml	Catarrhini
Macaca_mulatta	Mir-615	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-624	1	1	0	0	1	mml	Catarrhini
Macaca_mulatta	Mir-628	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-642	1	1	0	0	1	mml	Catarrhini
Macaca_mulatta	Mir-651	1	1	0	0	1	mml	Catarrhini
Macaca_mulatta	Mir-652	4	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-6529	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-653	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-670	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-671	1	1	0	0	1	mml	Theria
Macaca_mulatta	Mir-6715	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-672	68	0	0	0	0	mml	Eutheria
Macaca_mulatta	Mir-675	1	1	0	0	1	mml	Theria
Macaca_mulatta	Mir-676	2	2	1	0	1	mml	Eutheria
Macaca_mulatta	Mir-7	3	3	0	0	3	mml	Bilateria
Macaca_mulatta	Mir-7180	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-722	2	0	0	0	0	mml	Osteichthyes
Macaca_mulatta	Mir-737	1	0	0	0	0	mml	Osteichthyes
Macaca_mulatta	Mir-744	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-760	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-769	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-770	1	1	0	0	1	mml	Euarchontoglires
Macaca_mulatta	Mir-8	6	5	0	0	5	mml	Bilateria
Macaca_mulatta	Mir-873	1	1	0	0	1	mml	Mammalia
Macaca_mulatta	Mir-874	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-875	2	1	0	0	1	mml	Vertebrata
Macaca_mulatta	Mir-876	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-877	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-885	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-887	1	1	0	0	1	mml	Catarrhini
Macaca_mulatta	Mir-9	3	3	0	0	3	mml	Bilateria
Macaca_mulatta	Mir-92	6	6	0	0	6	mml	Bilateria
Macaca_mulatta	Mir-934	1	1	0	0	1	mml	Catarrhini
Macaca_mulatta	Mir-935	1	1	0	0	1	mml	Eutheria
Macaca_mulatta	Mir-944	1	1	0	0	1	mml	Catarrhini
Macaca_mulatta	Mir-95	23	4	0	0	4	mml	Eutheria
Macaca_mulatta	Mir-96	3	3	0	0	3	mml	Bilateria
Macaca_mulatta	Mir-9851	1	1	0	0	1	mml	Eutheria
Microcaecilia_unicolor	Let-7	15	15	0	0	15	mun	Bilateria
Microcaecilia_unicolor	Mir-1	4	4	0	0	4	mun	Bilateria
Microcaecilia_unicolor	Mir-10	12	12	2	0	10	mun	Eumetazoa
Microcaecilia_unicolor	Mir-101	5	4	2	0	2	mun	Vertebrata
Microcaecilia_unicolor	Mir-103	3	3	0	0	3	mun	Deuterostomia
Microcaecilia_unicolor	Mir-122	1	1	0	0	1	mun	Vertebrata
Microcaecilia_unicolor	Mir-124	8	8	4	0	4	mun	Bilateria
Microcaecilia_unicolor	Mir-126	1	1	0	0	1	mun	Olfactores
