family	species	short	node	fpc	fnc	model	difference
Mir-279	Drosophila_melanogaster	dme	Protostomia	0	0	mirmachine	NA
Mir-281	Drosophila_melanogaster	dme	Bilateria	0	0	mirmachine	NA
Mir-282	Drosophila_melanogaster	dme	Pancrustacea	0	0	mirmachine	NA
Mir-29	Drosophila_melanogaster	dme	Bilateria	0	2	mirmachine	-1
Mir-3	Drosophila_melanogaster	dme	Pancrustacea	0	0	mirmachine	NA
Mir-305	Drosophila_melanogaster	dme	Ecdysozoa	0	0	mirmachine	NA
Mir-31	Drosophila_melanogaster	dme	Bilateria	0	0	mirmachine	NA
Mir-315	Drosophila_melanogaster	dme	Bilateria	0	0	mirmachine	NA
Mir-316	Drosophila_melanogaster	dme	Pancrustacea	0	0	mirmachine	NA
Mir-317	Drosophila_melanogaster	dme	Protostomia	0	0	mirmachine	NA
Mir-33	Drosophila_melanogaster	dme	Bilateria	0	0	mirmachine	NA
Mir-34	Drosophila_melanogaster	dme	Bilateria	0	0	mirmachine	NA
Mir-375	Drosophila_melanogaster	dme	Bilateria	0	0	mirmachine	NA
Mir-67	Drosophila_melanogaster	dme	Protostomia	0	0	mirmachine	NA
Mir-7	Drosophila_melanogaster	dme	Bilateria	0	0	mirmachine	NA
Mir-76	Drosophila_melanogaster	dme	Bilateria	0	0	mirmachine	NA
Mir-8	Drosophila_melanogaster	dme	Bilateria	0	0	mirmachine	NA
Mir-87	Drosophila_melanogaster	dme	Protostomia	0	0	mirmachine	NA
Mir-9	Drosophila_melanogaster	dme	Bilateria	0	1	mirmachine	-1
Mir-92	Drosophila_melanogaster	dme	Bilateria	0	1	mirmachine	-1
Mir-96	Drosophila_melanogaster	dme	Bilateria	0	0	mirmachine	NA
Mir-965	Drosophila_melanogaster	dme	Pancrustacea	0	0	mirmachine	NA
Bantam	Drosophila_mojavensis	dmo	Protostomia	0	0	mirmachine	NA
Iab-4	Drosophila_mojavensis	dmo	Arthropoda	0	0	mirmachine	NA
Let-7	Drosophila_mojavensis	dmo	Bilateria	0	0	mirmachine	NA
Mir-1	Drosophila_mojavensis	dmo	Bilateria	0	0	mirmachine	NA
Mir-10	Drosophila_mojavensis	dmo	Eumetazoa	0	0	mirmachine	NA
Mir-1175	Drosophila_mojavensis	dmo	Protostomia	0	0	mirmachine	NA
Mir-12	Drosophila_mojavensis	dmo	Protostomia	0	0	mirmachine	NA
Mir-124	Drosophila_mojavensis	dmo	Bilateria	0	0	mirmachine	NA
Mir-133	Drosophila_mojavensis	dmo	Bilateria	0	0	mirmachine	NA
Mir-137	Drosophila_mojavensis	dmo	Bilateria	0	0	mirmachine	NA
Mir-184	Drosophila_mojavensis	dmo	Bilateria	0	0	mirmachine	NA
Mir-190	Drosophila_mojavensis	dmo	Bilateria	0	0	mirmachine	NA
Mir-193	Drosophila_mojavensis	dmo	Bilateria	0	1	mirmachine	-1
Mir-2	Drosophila_mojavensis	dmo	Protostomia	0	1	mirmachine	-1
Mir-2001	Drosophila_mojavensis	dmo	Bilateria	0	0	mirmachine	NA
Mir-210	Drosophila_mojavensis	dmo	Bilateria	0	0	mirmachine	NA
Mir-216	Drosophila_mojavensis	dmo	Bilateria	0	0	mirmachine	NA
Mir-219	Drosophila_mojavensis	dmo	Bilateria	0	0	mirmachine	NA
Mir-22	Drosophila_mojavensis	dmo	Bilateria	0	0	mirmachine	NA
Mir-252	Drosophila_mojavensis	dmo	Bilateria	0	1	mirmachine	-1
Mir-275	Drosophila_mojavensis	dmo	Arthropoda	0	0	mirmachine	NA
Mir-276	Drosophila_mojavensis	dmo	Arthropoda	0	0	mirmachine	NA
Mir-277	Drosophila_mojavensis	dmo	Protostomia	0	0	mirmachine	NA
Mir-278	Drosophila_mojavensis	dmo	Bilateria	0	0	mirmachine	NA
Mir-279	Drosophila_mojavensis	dmo	Protostomia	0	0	mirmachine	NA
Mir-281	Drosophila_mojavensis	dmo	Bilateria	0	0	mirmachine	NA
Mir-282	Drosophila_mojavensis	dmo	Pancrustacea	0	0	mirmachine	NA
Mir-29	Drosophila_mojavensis	dmo	Bilateria	0	2	mirmachine	-1
Mir-3	Drosophila_mojavensis	dmo	Pancrustacea	0	0	mirmachine	NA
Mir-305	Drosophila_mojavensis	dmo	Ecdysozoa	0	0	mirmachine	NA
Mir-31	Drosophila_mojavensis	dmo	Bilateria	0	0	mirmachine	NA
Mir-315	Drosophila_mojavensis	dmo	Bilateria	0	0	mirmachine	NA
Mir-316	Drosophila_mojavensis	dmo	Pancrustacea	0	0	mirmachine	NA
Mir-317	Drosophila_mojavensis	dmo	Protostomia	0	0	mirmachine	NA
Mir-33	Drosophila_mojavensis	dmo	Bilateria	0	0	mirmachine	NA
Mir-34	Drosophila_mojavensis	dmo	Bilateria	0	0	mirmachine	NA
Mir-375	Drosophila_mojavensis	dmo	Bilateria	0	0	mirmachine	NA
Mir-67	Drosophila_mojavensis	dmo	Protostomia	0	0	mirmachine	NA
Mir-7	Drosophila_mojavensis	dmo	Bilateria	0	0	mirmachine	NA
Mir-76	Drosophila_mojavensis	dmo	Bilateria	0	0	mirmachine	NA
Mir-8	Drosophila_mojavensis	dmo	Bilateria	0	0	mirmachine	NA
Mir-87	Drosophila_mojavensis	dmo	Protostomia	0	0	mirmachine	NA
Mir-9	Drosophila_mojavensis	dmo	Bilateria	0	1	mirmachine	-1
Mir-92	Drosophila_mojavensis	dmo	Bilateria	0	0	mirmachine	NA
Mir-96	Drosophila_mojavensis	dmo	Bilateria	0	0	mirmachine	NA
Mir-965	Drosophila_mojavensis	dmo	Pancrustacea	0	0	mirmachine	NA
Bantam	Drosophila_simulans	dsi	Protostomia	0	0	mirmachine	NA
Iab-4	Drosophila_simulans	dsi	Arthropoda	0	0	mirmachine	NA
Let-7	Drosophila_simulans	dsi	Bilateria	0	0	mirmachine	NA
Mir-1	Drosophila_simulans	dsi	Bilateria	0	0	mirmachine	NA
Mir-10	Drosophila_simulans	dsi	Eumetazoa	0	0	mirmachine	NA
Mir-1175	Drosophila_simulans	dsi	Protostomia	0	0	mirmachine	NA
Mir-12	Drosophila_simulans	dsi	Protostomia	0	0	mirmachine	NA
Mir-124	Drosophila_simulans	dsi	Bilateria	0	0	mirmachine	NA
Mir-133	Drosophila_simulans	dsi	Bilateria	0	0	mirmachine	NA
Mir-137	Drosophila_simulans	dsi	Bilateria	0	0	mirmachine	NA
Mir-184	Drosophila_simulans	dsi	Bilateria	0	0	mirmachine	NA
Mir-190	Drosophila_simulans	dsi	Bilateria	0	0	mirmachine	NA
Mir-193	Drosophila_simulans	dsi	Bilateria	0	1	mirmachine	-1
Mir-2	Drosophila_simulans	dsi	Protostomia	0	1	mirmachine	-1
Mir-2001	Drosophila_simulans	dsi	Bilateria	0	0	mirmachine	NA
Mir-210	Drosophila_simulans	dsi	Bilateria	0	0	mirmachine	NA
Mir-216	Drosophila_simulans	dsi	Bilateria	0	0	mirmachine	NA
Mir-219	Drosophila_simulans	dsi	Bilateria	0	0	mirmachine	NA
Mir-22	Drosophila_simulans	dsi	Bilateria	0	0	mirmachine	NA
Mir-252	Drosophila_simulans	dsi	Bilateria	0	1	mirmachine	-1
Mir-275	Drosophila_simulans	dsi	Arthropoda	0	0	mirmachine	NA
Mir-276	Drosophila_simulans	dsi	Arthropoda	0	0	mirmachine	NA
Mir-277	Drosophila_simulans	dsi	Protostomia	0	0	mirmachine	NA
Mir-278	Drosophila_simulans	dsi	Bilateria	0	0	mirmachine	NA
Mir-279	Drosophila_simulans	dsi	Protostomia	0	0	mirmachine	NA
Mir-281	Drosophila_simulans	dsi	Bilateria	0	0	mirmachine	NA
Mir-282	Drosophila_simulans	dsi	Pancrustacea	0	0	mirmachine	NA
Mir-29	Drosophila_simulans	dsi	Bilateria	0	2	mirmachine	-1
Mir-3	Drosophila_simulans	dsi	Pancrustacea	0	0	mirmachine	NA
Mir-305	Drosophila_simulans	dsi	Ecdysozoa	0	0	mirmachine	NA
Mir-31	Drosophila_simulans	dsi	Bilateria	0	0	mirmachine	NA
Mir-315	Drosophila_simulans	dsi	Bilateria	0	0	mirmachine	NA
Mir-316	Drosophila_simulans	dsi	Pancrustacea	0	0	mirmachine	NA
Mir-317	Drosophila_simulans	dsi	Protostomia	0	0	mirmachine	NA
Mir-33	Drosophila_simulans	dsi	Bilateria	0	0	mirmachine	NA
Mir-34	Drosophila_simulans	dsi	Bilateria	0	0	mirmachine	NA
Mir-375	Drosophila_simulans	dsi	Bilateria	0	0	mirmachine	NA
Mir-67	Drosophila_simulans	dsi	Protostomia	0	0	mirmachine	NA
Mir-7	Drosophila_simulans	dsi	Bilateria	0	0	mirmachine	NA
Mir-76	Drosophila_simulans	dsi	Bilateria	0	0	mirmachine	NA
Mir-8	Drosophila_simulans	dsi	Bilateria	0	0	mirmachine	NA
Mir-87	Drosophila_simulans	dsi	Protostomia	0	0	mirmachine	NA
Mir-9	Drosophila_simulans	dsi	Bilateria	0	1	mirmachine	-1
Mir-92	Drosophila_simulans	dsi	Bilateria	0	0	mirmachine	NA
Mir-96	Drosophila_simulans	dsi	Bilateria	0	0	mirmachine	NA
Mir-965	Drosophila_simulans	dsi	Pancrustacea	0	0	mirmachine	NA
Bantam	Drosophila_yakuba	dya	Protostomia	0	0	mirmachine	NA
Iab-4	Drosophila_yakuba	dya	Arthropoda	0	0	mirmachine	NA
Let-7	Drosophila_yakuba	dya	Bilateria	0	0	mirmachine	NA
Mir-1	Drosophila_yakuba	dya	Bilateria	0	0	mirmachine	NA
Mir-10	Drosophila_yakuba	dya	Eumetazoa	0	0	mirmachine	NA
Mir-1175	Drosophila_yakuba	dya	Protostomia	0	0	mirmachine	NA
Mir-124	Drosophila_yakuba	dya	Bilateria	0	0	mirmachine	NA
Mir-133	Drosophila_yakuba	dya	Bilateria	0	0	mirmachine	NA
Mir-137	Drosophila_yakuba	dya	Bilateria	0	0	mirmachine	NA
Mir-184	Drosophila_yakuba	dya	Bilateria	0	0	mirmachine	NA
Mir-190	Drosophila_yakuba	dya	Bilateria	0	0	mirmachine	NA
Mir-193	Drosophila_yakuba	dya	Bilateria	0	1	mirmachine	-1
Mir-2	Drosophila_yakuba	dya	Protostomia	0	1	mirmachine	-1
Mir-2001	Drosophila_yakuba	dya	Bilateria	0	0	mirmachine	NA
Mir-210	Drosophila_yakuba	dya	Bilateria	0	0	mirmachine	NA
Mir-216	Drosophila_yakuba	dya	Bilateria	0	0	mirmachine	NA
Mir-219	Drosophila_yakuba	dya	Bilateria	0	0	mirmachine	NA
Mir-22	Drosophila_yakuba	dya	Bilateria	0	0	mirmachine	NA
Mir-252	Drosophila_yakuba	dya	Bilateria	0	1	mirmachine	-1
Mir-275	Drosophila_yakuba	dya	Arthropoda	0	0	mirmachine	NA
Mir-276	Drosophila_yakuba	dya	Arthropoda	0	0	mirmachine	NA
Mir-277	Drosophila_yakuba	dya	Protostomia	0	0	mirmachine	NA
Mir-278	Drosophila_yakuba	dya	Bilateria	0	0	mirmachine	NA
Mir-279	Drosophila_yakuba	dya	Protostomia	0	0	mirmachine	NA
Mir-281	Drosophila_yakuba	dya	Bilateria	0	0	mirmachine	NA
Mir-282	Drosophila_yakuba	dya	Pancrustacea	0	0	mirmachine	NA
Mir-29	Drosophila_yakuba	dya	Bilateria	0	2	mirmachine	-1
Mir-3	Drosophila_yakuba	dya	Pancrustacea	0	0	mirmachine	NA
Mir-305	Drosophila_yakuba	dya	Ecdysozoa	0	0	mirmachine	NA
Mir-31	Drosophila_yakuba	dya	Bilateria	0	0	mirmachine	NA
Mir-315	Drosophila_yakuba	dya	Bilateria	1	0	mirmachine	1
Mir-316	Drosophila_yakuba	dya	Pancrustacea	1	0	mirmachine	1
Mir-317	Drosophila_yakuba	dya	Protostomia	0	0	mirmachine	NA
Mir-33	Drosophila_yakuba	dya	Bilateria	0	0	mirmachine	NA
Mir-34	Drosophila_yakuba	dya	Bilateria	0	0	mirmachine	NA
Mir-375	Drosophila_yakuba	dya	Bilateria	0	0	mirmachine	NA
Mir-67	Drosophila_yakuba	dya	Protostomia	0	0	mirmachine	NA
Mir-7	Drosophila_yakuba	dya	Bilateria	0	0	mirmachine	NA
Mir-76	Drosophila_yakuba	dya	Bilateria	0	0	mirmachine	NA
Mir-8	Drosophila_yakuba	dya	Bilateria	0	0	mirmachine	NA
Mir-87	Drosophila_yakuba	dya	Protostomia	0	0	mirmachine	NA
Mir-9	Drosophila_yakuba	dya	Bilateria	1	1	mirmachine	-1
Mir-92	Drosophila_yakuba	dya	Bilateria	0	1	mirmachine	-1
Mir-96	Drosophila_yakuba	dya	Bilateria	1	0	mirmachine	1
Mir-965	Drosophila_yakuba	dya	Pancrustacea	0	0	mirmachine	NA
Let-7	Echinops_telfairi	ete	Bilateria	0	0	mirmachine	NA
Mir-1	Echinops_telfairi	ete	Bilateria	0	0	mirmachine	NA
Mir-10	Echinops_telfairi	ete	Eumetazoa	0	0	mirmachine	NA
Mir-101	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-103	Echinops_telfairi	ete	Deuterostomia	0	0	mirmachine	NA
Mir-105	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-122	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-124	Echinops_telfairi	ete	Bilateria	0	0	mirmachine	NA
Mir-1247	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-1249	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-1251	Echinops_telfairi	ete	Theria	0	0	mirmachine	NA
Mir-126	Echinops_telfairi	ete	Olfactores	0	0	mirmachine	NA
Mir-127	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-1271	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-1277	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-128	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-129	Echinops_telfairi	ete	Chordata	0	0	mirmachine	NA
Mir-1296	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-1298	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-130	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-1301	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-1306	Echinops_telfairi	ete	Gnathostomata	0	0	mirmachine	NA
Mir-132	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-1329	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-133	Echinops_telfairi	ete	Bilateria	0	0	mirmachine	NA
Mir-1343	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-135	Echinops_telfairi	ete	Chordata	0	0	mirmachine	NA
Mir-136	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-137	Echinops_telfairi	ete	Bilateria	0	0	mirmachine	NA
Mir-138	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-1388	Echinops_telfairi	ete	Gnathostomata	0	0	mirmachine	NA
Mir-139	Echinops_telfairi	ete	Gnathostomata	0	0	mirmachine	NA
Mir-140	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-142	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-143	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-144	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-145	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-146	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-147	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-148	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-149	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-15	Echinops_telfairi	ete	Olfactores	3	1	mirmachine	1
Mir-150	Echinops_telfairi	ete	Gnathostomata	0	0	mirmachine	NA
Mir-153	Echinops_telfairi	ete	Bilateria	0	0	mirmachine	NA
Mir-154	Echinops_telfairi	ete	Eutheria	0	3	mirmachine	-1
Mir-155	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-17	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-1788	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-181	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-184	Echinops_telfairi	ete	Bilateria	0	0	mirmachine	NA
Mir-185	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-186	Echinops_telfairi	ete	Mammalia	0	0	mirmachine	NA
Mir-187	Echinops_telfairi	ete	Osteichthyes	0	0	mirmachine	NA
Mir-188	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-19	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-190	Echinops_telfairi	ete	Bilateria	0	0	mirmachine	NA
Mir-191	Echinops_telfairi	ete	Gnathostomata	0	0	mirmachine	NA
Mir-1911	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-1912	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-192	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-193	Echinops_telfairi	ete	Bilateria	0	0	mirmachine	NA
Mir-194	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-196	Echinops_telfairi	ete	Olfactores	0	0	mirmachine	NA
Mir-199	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-202	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-203	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-204	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-205	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-208	Echinops_telfairi	ete	Vertebrata	2	0	mirmachine	1
Mir-21	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-210	Echinops_telfairi	ete	Bilateria	0	0	mirmachine	NA
Mir-214	Echinops_telfairi	ete	Gnathostomata	0	0	mirmachine	NA
Mir-216	Echinops_telfairi	ete	Bilateria	0	0	mirmachine	NA
Mir-217	Echinops_telfairi	ete	Chordata	0	0	mirmachine	NA
Mir-218	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-2184	Echinops_telfairi	ete	Gnathostomata	0	0	mirmachine	NA
Mir-219	Echinops_telfairi	ete	Bilateria	0	0	mirmachine	NA
Mir-22	Echinops_telfairi	ete	Bilateria	0	0	mirmachine	NA
Mir-221	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-223	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-224	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-23	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-2355	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-24	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-2483	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-26	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-27	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-28	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-29	Echinops_telfairi	ete	Bilateria	0	0	mirmachine	NA
Mir-296	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-30	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-3059	Echinops_telfairi	ete	Eutheria	1	0	mirmachine	1
Mir-3085	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-31	Echinops_telfairi	ete	Bilateria	0	0	mirmachine	NA
Mir-32	Echinops_telfairi	ete	Gnathostomata	0	0	mirmachine	NA
Mir-320	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-324	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-325	Echinops_telfairi	ete	Theria	0	0	mirmachine	NA
Mir-326	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-328	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-33	Echinops_telfairi	ete	Bilateria	0	0	mirmachine	NA
Mir-330	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-331	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-335	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-337	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-338	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-339	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-34	Echinops_telfairi	ete	Bilateria	1	0	mirmachine	1
Mir-340	Echinops_telfairi	ete	Theria	0	0	mirmachine	NA
Mir-342	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-345	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-346	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-350	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-361	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-3613	Echinops_telfairi	ete	Theria	0	0	mirmachine	NA
Mir-362	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-375	Echinops_telfairi	ete	Bilateria	0	0	mirmachine	NA
Mir-376	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-378	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-383	Echinops_telfairi	ete	Tetrapoda	0	0	mirmachine	NA
Mir-423	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-425	Echinops_telfairi	ete	Gnathostomata	0	0	mirmachine	NA
Mir-430	Echinops_telfairi	ete	Vertebrata	4	0	mirmachine	1
Mir-431	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-432	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-433	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-448	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-451	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-452	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-455	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-459	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-483	Echinops_telfairi	ete	Theria	0	0	mirmachine	NA
Mir-486	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-488	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-490	Echinops_telfairi	ete	Amniota	0	0	mirmachine	NA
Mir-493	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-499	Echinops_telfairi	ete	Vertebrata	1	0	mirmachine	1
Mir-504	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-505	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-506	Echinops_telfairi	ete	Eutheria	1	0	mirmachine	1
Mir-541	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-542	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-544	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-551	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-574	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-592	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-598	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-599	Echinops_telfairi	ete	Sarcopterygii	0	0	mirmachine	NA
Mir-615	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-628	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-652	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-6529	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-671	Echinops_telfairi	ete	Theria	0	0	mirmachine	NA
Mir-6715	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-672	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-7	Echinops_telfairi	ete	Bilateria	0	0	mirmachine	NA
Mir-722	Echinops_telfairi	ete	Osteichthyes	0	0	mirmachine	NA
Mir-725	Echinops_telfairi	ete	Gnathostomata	0	0	mirmachine	NA
Mir-744	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-769	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-8	Echinops_telfairi	ete	Bilateria	0	0	mirmachine	NA
Mir-873	Echinops_telfairi	ete	Mammalia	0	0	mirmachine	NA
Mir-874	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-875	Echinops_telfairi	ete	Vertebrata	0	0	mirmachine	NA
Mir-876	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-877	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-9	Echinops_telfairi	ete	Bilateria	0	0	mirmachine	NA
Mir-92	Echinops_telfairi	ete	Bilateria	0	0	mirmachine	NA
Mir-95	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Mir-96	Echinops_telfairi	ete	Bilateria	0	0	mirmachine	NA
Mir-9851	Echinops_telfairi	ete	Eutheria	0	0	mirmachine	NA
Bantam	Eisenia_fetida	efe	Protostomia	0	1	mirmachine	-1
Let-7	Eisenia_fetida	efe	Bilateria	1	0	mirmachine	1
Mir-1	Eisenia_fetida	efe	Bilateria	0	0	mirmachine	NA
Mir-10	Eisenia_fetida	efe	Eumetazoa	5	9	mirmachine	-1
Mir-1175	Eisenia_fetida	efe	Protostomia	0	0	mirmachine	NA
Mir-12	Eisenia_fetida	efe	Protostomia	1	0	mirmachine	1
Mir-124	Eisenia_fetida	efe	Bilateria	4	0	mirmachine	1
Mir-133	Eisenia_fetida	efe	Bilateria	2	0	mirmachine	1
Mir-137	Eisenia_fetida	efe	Bilateria	6	1	mirmachine	1
Mir-153	Eisenia_fetida	efe	Bilateria	1	0	mirmachine	1
Mir-184	Eisenia_fetida	efe	Bilateria	4	0	mirmachine	1
Mir-190	Eisenia_fetida	efe	Bilateria	4	0	mirmachine	1
Mir-193	Eisenia_fetida	efe	Bilateria	1	3	mirmachine	-1
Mir-1986	Eisenia_fetida	efe	Lophotrochozoa	2	0	mirmachine	1
Mir-1989	Eisenia_fetida	efe	Platytrochozoa	0	0	mirmachine	NA
Mir-1990	Eisenia_fetida	efe	Lophotrochozoa	0	0	mirmachine	NA
Mir-1992	Eisenia_fetida	efe	Platytrochozoa	0	0	mirmachine	NA
Mir-1993	Eisenia_fetida	efe	Protostomia	1	0	mirmachine	1
Mir-1994	Eisenia_fetida	efe	Lophotrochozoa	0	1	mirmachine	-1
Mir-2	Eisenia_fetida	efe	Protostomia	12	0	mirmachine	1
Mir-210	Eisenia_fetida	efe	Bilateria	0	0	mirmachine	NA
Mir-216	Eisenia_fetida	efe	Bilateria	2	0	mirmachine	1
Mir-219	Eisenia_fetida	efe	Bilateria	0	2	mirmachine	-1
Mir-22	Eisenia_fetida	efe	Bilateria	0	1	mirmachine	-1
Mir-277	Eisenia_fetida	efe	Protostomia	0	0	mirmachine	NA
Mir-278	Eisenia_fetida	efe	Bilateria	1	0	mirmachine	1
